FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
4.640189019,0.919287086,0.898073852,0.939419806
4.640976598,0.919291258,0.898073852,0.939419806
4.641764176,0.919291258,0.898073852,0.939419806
4.642551755,0.919294834,0.898073852,0.939419806
4.643339334,0.919301629,0.898073852,0.939447880
4.644126913,0.919301629,0.898073852,0.939447880
4.644914491,0.919304192,0.898073852,0.939447880
4.645702070,0.919305027,0.898073852,0.939447880
4.646489649,0.919305027,0.898073852,0.939447880
4.647277228,0.919305027,0.898073852,0.939447880
4.648064806,0.919310331,0.898073852,0.939447880
4.648852385,0.919311106,0.898073852,0.939447880
4.649639964,0.919311106,0.898073852,0.939447880
4.650427543,0.919316113,0.898073852,0.939447880
4.651215122,0.919320166,0.898073852,0.939447880
4.652002700,0.919320166,0.898073852,0.939447880
4.652790279,0.919325054,0.898073852,0.939447880
4.653577858,0.919327676,0.898073852,0.939447880
4.654365437,0.919328511,0.898073852,0.939447880
4.655153015,0.919328511,0.898073852,0.939447880
4.655940594,0.919331074,0.898073852,0.939447880
4.656728173,0.919333577,0.898073852,0.939447880
4.657515752,0.919333577,0.898073852,0.939447880
4.658303330,0.919338703,0.898073852,0.939447880
4.659090909,0.919341981,0.898073852,0.939447880
4.659878488,0.919341981,0.898073852,0.939447880
4.660666067,0.919346392,0.898073852,0.939447880
4.661453645,0.919347167,0.898073852,0.939447880
4.662241224,0.919351459,0.898073852,0.939447880
4.663028803,0.919351459,0.898073852,0.939447880
4.663816382,0.919359267,0.898073852,0.939447880
4.664603960,0.919365942,0.898073852,0.939447880
4.665391539,0.919365942,0.898073852,0.939447880
4.666179118,0.919368505,0.898073852,0.939447880
4.666966697,0.919370830,0.898073852,0.939447880
4.667754275,0.919370830,0.898073852,0.939447880
4.668541854,0.919375122,0.898094475,0.939447880
4.669329433,0.919376016,0.898094475,0.939447880
4.670117012,0.919383764,0.898094475,0.939447880
4.670904590,0.919383764,0.898094475,0.939447880
4.671692169,0.919386208,0.898094475,0.939447880
4.672479748,0.919387102,0.898094475,0.939447880
4.673267327,0.919387102,0.898094475,0.939447880
4.674054905,0.919387102,0.898094475,0.939447880
4.674842484,0.919391334,0.898094475,0.939447880
4.675630063,0.919391334,0.898094475,0.939447880
4.676417642,0.919395566,0.898094475,0.939447880
4.677205221,0.919399023,0.898094475,0.939447880
4.677992799,0.919403195,0.898094475,0.939447880
4.678780378,0.919403195,0.898094475,0.939447880
4.679567957,0.919408321,0.898116410,0.939447880
4.680355536,0.919411719,0.898116410,0.939447880
4.681143114,0.919411719,0.898116410,0.939447880
4.681930693,0.919413447,0.898116410,0.939447880
4.682718272,0.919414222,0.898116410,0.939447880
4.683505851,0.919414222,0.898116410,0.939447880
4.684293429,0.919417679,0.898116410,0.939447880
4.685081008,0.919418454,0.898222923,0.939447880
4.685868587,0.919424772,0.898222923,0.939447880
4.686656166,0.919424772,0.898222923,0.939447880
4.687443744,0.919434011,0.898222923,0.939447880
4.688231323,0.919440687,0.898222923,0.939447880
4.689018902,0.919440687,0.898222923,0.939447880
4.689806481,0.919443190,0.898222923,0.939447880
4.690594059,0.919447482,0.898222923,0.939447880
4.691381638,0.919447482,0.898222923,0.939447880
4.692169217,0.919455826,0.898222923,0.939447880
4.692956796,0.919464827,0.898222923,0.939447880
4.693744374,0.919466496,0.898222923,0.939447880
4.694531953,0.919466496,0.898222923,0.939447880
4.695319532,0.919468284,0.898222923,0.939447880
4.696107111,0.919469893,0.898222923,0.939447880
4.696894689,0.919469893,0.898222923,0.939447880
4.697682268,0.919471622,0.898222923,0.939447880
4.698469847,0.919474244,0.898222923,0.939447880
4.699257426,0.919474244,0.898222923,0.939447880
4.700045005,0.919479311,0.898222923,0.939447880
4.700832583,0.919483662,0.898222923,0.939447880
4.701620162,0.919488788,0.898222923,0.939447880
4.702407741,0.919488788,0.898222923,0.939447880
4.703195320,0.919494689,0.898222923,0.939447880
4.703982898,0.919499636,0.898222923,0.939447880
4.704770477,0.919499636,0.898222923,0.939447880
4.705558056,0.919501364,0.898222923,0.939447880
4.706345635,0.919503868,0.898222923,0.939447880
4.707133213,0.919503868,0.898222923,0.939447880
4.707920792,0.919508815,0.898222923,0.939447880
4.708708371,0.919512987,0.898222923,0.939501762
4.709495950,0.919513941,0.898222923,0.939501762
4.710283528,0.919513941,0.898222923,0.939501762
4.711071107,0.919513941,0.898222923,0.939501762
4.711858686,0.919522345,0.898275852,0.939501762
4.712646265,0.919522345,0.898275852,0.939501762
4.713433843,0.919524074,0.898275852,0.939501762
4.714221422,0.919524074,0.898275852,0.939501762
4.715009001,0.919524074,0.898275852,0.939501762
4.715796580,0.919531643,0.898275852,0.939501762
4.716584158,0.919534087,0.898275852,0.939501762
4.717371737,0.919538498,0.898275852,0.939501762
4.718159316,0.919538498,0.898275852,0.939501762
4.718946895,0.919538498,0.898275852,0.939501762
4.719734473,0.919540167,0.898275852,0.939501762
4.720522052,0.919540167,0.898275852,0.939501762
4.721309631,0.919544578,0.898275852,0.939501762
4.722097210,0.919548690,0.898275852,0.939501762
4.722884788,0.919548690,0.898275852,0.939501762
4.723672367,0.919552982,0.898275852,0.939501762
4.724459946,0.919555545,0.898275852,0.939501762
4.725247525,0.919560671,0.898275852,0.939501762
4.726035104,0.919560671,0.898275852,0.939501762
4.726822682,0.919560671,0.898275852,0.939501762
4.727610261,0.919566393,0.898275852,0.939501762
4.728397840,0.919566393,0.898275852,0.939501762
4.729185419,0.919568837,0.898275852,0.939501762
4.729972997,0.919577241,0.898275852,0.939501762
4.730760576,0.919577241,0.898275852,0.939501762
4.731548155,0.919578731,0.898275852,0.939501762
4.732335734,0.919582188,0.898275852,0.939501762
4.733123312,0.919586360,0.898275852,0.939501762
4.733910891,0.919586360,0.898275852,0.939501762
4.734698470,0.919592381,0.898275852,0.939501762
4.735486049,0.919594824,0.898275852,0.939501762
4.736273627,0.919594824,0.898275852,0.939501762
4.737061206,0.919604003,0.898275852,0.939501762
4.737848785,0.919608951,0.898275852,0.939501762
4.738636364,0.919608951,0.898275852,0.939501762
4.739423942,0.919611573,0.898275852,0.939501762
4.740211521,0.919619083,0.898275852,0.939501762
4.740999100,0.919619977,0.898275852,0.939501762
4.741786679,0.919619977,0.898275852,0.939501762
4.742574257,0.919629157,0.898275852,0.939501762
4.743361836,0.919635832,0.898275852,0.939501762
4.744149415,0.919635832,0.898275852,0.939501762
4.744936994,0.919639170,0.898275852,0.939501762
4.745724572,0.919640779,0.898275852,0.939501762
4.746512151,0.919640779,0.898275852,0.939501762
4.747299730,0.919645905,0.898275852,0.939501762
4.748087309,0.919646740,0.898275852,0.939501762
4.748874887,0.919648290,0.898275852,0.939501762
4.749662466,0.919648290,0.898275852,0.939501762
4.750450045,0.919652343,0.898275852,0.939501762
4.751237624,0.919657350,0.898275852,0.939501762
4.752025203,0.919657350,0.898275852,0.939501762
4.752812781,0.919661760,0.898275852,0.939501762
4.753600360,0.919662595,0.898418009,0.939501762
4.754387939,0.919662595,0.898418009,0.939501762
4.755175518,0.919663429,0.898418009,0.939501762
4.755963096,0.919668436,0.898418009,0.939501762
4.756750675,0.919668436,0.898418009,0.939501762
4.757538254,0.919671774,0.898418009,0.939501762
4.758325833,0.919674277,0.898418009,0.939501762
4.759113411,0.919676721,0.898418009,0.939501762
4.759900990,0.919676721,0.898418009,0.939501762
4.760688569,0.919681787,0.898418009,0.939501762
4.761476148,0.919685125,0.898418009,0.939501762
4.762263726,0.919685125,0.898418009,0.939501762
4.763051305,0.919692039,0.898418009,0.939501762
4.763838884,0.919696152,0.898418009,0.939501762
4.764626463,0.919696152,0.898418009,0.939501762
4.765414041,0.919696152,0.898418009,0.939501762
4.766201620,0.919703662,0.898418009,0.939501762
4.766989199,0.919708729,0.898418009,0.939501762
4.767776778,0.919708729,0.898418009,0.939501762
4.768564356,0.919713736,0.898418009,0.939501762
4.769351935,0.919717789,0.898514867,0.939501762
4.770139514,0.919717789,0.898514867,0.939501762
4.770927093,0.919721961,0.898514867,0.939501762
4.771714671,0.919722855,0.898514867,0.939501762
4.772502250,0.919722855,0.898514867,0.939501762
4.773289829,0.919725358,0.898514867,0.939501762
4.774077408,0.919729590,0.898514867,0.939501762
4.774864986,0.919731319,0.898514867,0.939501762
4.775652565,0.919731319,0.898514867,0.939501762
4.776440144,0.919738054,0.898514867,0.939501762
4.777227723,0.919750512,0.898514867,0.939501762
4.778015302,0.919750512,0.898514867,0.939501762
4.778802880,0.919752121,0.898514867,0.939501762
4.779590459,0.919757128,0.898514867,0.939501762
4.780378038,0.919757128,0.898514867,0.939501762
4.781165617,0.919758797,0.898514867,0.939501762
4.781953195,0.919761419,0.898514867,0.939501762
4.782740774,0.919765651,0.898514867,0.939501762
4.783528353,0.919765651,0.898514867,0.939501762
4.784315932,0.919769883,0.898514867,0.939501762
4.785103510,0.919773340,0.898514867,0.939501762
4.785891089,0.919773340,0.898514867,0.939501762
4.786678668,0.919776738,0.898514867,0.939501762
4.787466247,0.919780076,0.898514867,0.939501762
4.788253825,0.919780076,0.898514867,0.939501762
4.789041404,0.919781744,0.898514867,0.939501762
4.789828983,0.919785917,0.898514867,0.939501762
4.790616562,0.919790030,0.898514867,0.939501762
4.791404140,0.919790030,0.898514867,0.939501762
4.792191719,0.919791758,0.898514867,0.939501762
4.792979298,0.919798195,0.898514867,0.939501762
4.793766877,0.919798195,0.898514867,0.939501762
4.794554455,0.919798195,0.898514867,0.939501762
4.795342034,0.919800758,0.898514867,0.939501762
4.796129613,0.919800758,0.898514867,0.939501762
4.796917192,0.919804215,0.898514867,0.939501762
4.797704770,0.919816196,0.898514867,0.939579666
4.798492349,0.919817150,0.898514867,0.939579666
4.799279928,0.919817150,0.898514867,0.939579666
4.800067507,0.919822395,0.898514867,0.939579666
4.800855086,0.919823229,0.898514867,0.939579666
4.801642664,0.919823229,0.898514867,0.939579666
4.802430243,0.919830084,0.898514867,0.939579666
4.803217822,0.919834495,0.898514867,0.939579666
4.804005401,0.919834495,0.898514867,0.939579666
4.804792979,0.919839442,0.898514867,0.939579666
4.805580558,0.919839442,0.898514867,0.939579666
4.806368137,0.919839442,0.898514867,0.939579666
4.807155716,0.919839442,0.898514867,0.939579666
4.807943294,0.919842005,0.898514867,0.939579666
4.808730873,0.919847608,0.898514867,0.939579666
4.809518452,0.919847608,0.898514867,0.939579666
4.810306031,0.919850171,0.898514867,0.939579666
4.811093609,0.919851005,0.898514867,0.939579666
4.811881188,0.919851005,0.898514867,0.939579666
4.812668767,0.919851899,0.898514867,0.939579666
4.813456346,0.919854403,0.898514867,0.939579666
4.814243924,0.919854403,0.898514867,0.939579666
4.815031503,0.919854403,0.898514867,0.939579666
4.815819082,0.919858515,0.898514867,0.939579666
4.816606661,0.919858515,0.898514867,0.939579666
4.817394239,0.919858515,0.898514867,0.939579666
4.818181818,0.919860959,0.898514867,0.939579666
4.818969397,0.919863522,0.898514867,0.939579666
4.819756976,0.919863522,0.898514867,0.939579666
4.820544554,0.919867814,0.898514867,0.939579666
4.821332133,0.919871867,0.898514867,0.939579666
4.822119712,0.919872701,0.898514867,0.939579666
4.822907291,0.919872701,0.898514867,0.939579666
4.823694869,0.919874310,0.898514867,0.939579666
4.824482448,0.919878602,0.898514867,0.939579666
4.825270027,0.919878602,0.898514867,0.939579666
4.826057606,0.919878602,0.898514867,0.939579666
4.826845185,0.919881940,0.898514867,0.939579666
4.827632763,0.919881940,0.898514867,0.939579666
4.828420342,0.919890404,0.898514867,0.939579666
4.829207921,0.919896185,0.898514867,0.939579666
4.829995500,0.919900358,0.898514867,0.939579666
4.830783078,0.919900358,0.898514867,0.939579666
4.831570657,0.919905245,0.898514867,0.939579666
4.832358236,0.919906080,0.898514867,0.939579666
4.833145815,0.919906080,0.898514867,0.939579666
4.833933393,0.919910192,0.898514867,0.939579666
4.834720972,0.919917405,0.898514867,0.939579666
4.835508551,0.919917405,0.898514867,0.939579666
4.836296130,0.919923246,0.898514867,0.939579666
4.837083708,0.919924915,0.898514867,0.939579666
4.837871287,0.919930637,0.898514867,0.939579666
4.838658866,0.919930637,0.898514867,0.939579666
4.839446445,0.919931531,0.898514867,0.939579666
4.840234023,0.919938326,0.898514867,0.939579666
4.841021602,0.919938326,0.898514867,0.939579666
4.841809181,0.919940770,0.898514867,0.939579666
4.842596760,0.919943333,0.898514867,0.939579666
4.843384338,0.919943333,0.898514867,0.939579666
4.844171917,0.919944227,0.898514867,0.939579666
4.844959496,0.919947505,0.898514867,0.939579666
4.845747075,0.919954419,0.898514867,0.939579666
4.846534653,0.919954419,0.898514867,0.939579666
4.847322232,0.919960260,0.898514867,0.939579666
4.848109811,0.919964314,0.898514867,0.939579666
4.848897390,0.919964314,0.898514867,0.939579666
4.849684968,0.919970155,0.898514867,0.939579666
4.850472547,0.919973493,0.898514867,0.939579666
4.851260126,0.919973493,0.898514867,0.939579666
4.852047705,0.919977784,0.898514867,0.939579666
4.852835284,0.919980228,0.898514867,0.939579666
4.853622862,0.919982791,0.898514867,0.939579666
4.854410441,0.919982791,0.898514867,0.939579666
4.855198020,0.919985354,0.898514867,0.939579666
4.855985599,0.919991136,0.898514867,0.939579666
4.856773177,0.919991136,0.898514867,0.939579666
4.857560756,0.919991970,0.898514867,0.939579666
4.858348335,0.919992805,0.898514867,0.939579666
4.859135914,0.919992805,0.898514867,0.939579666
4.859923492,0.919992805,0.898514867,0.939579666
4.860711071,0.919998527,0.898514867,0.939579666
4.861498650,0.920001030,0.898514867,0.939579666
4.862286229,0.920001030,0.898514867,0.939579666
4.863073807,0.920001924,0.898514867,0.939579666
4.863861386,0.920004249,0.898514867,0.939579666
4.864648965,0.920004249,0.898514867,0.939579666
4.865436544,0.920010269,0.898514867,0.939579666
4.866224122,0.920015156,0.898514867,0.939579666
4.867011701,0.920015156,0.898514867,0.939579666
4.867799280,0.920015156,0.898514867,0.939579666
4.868586859,0.920015991,0.898514867,0.939579666
4.869374437,0.920024455,0.898514867,0.939613521
4.870162016,0.920024455,0.898514867,0.939613521
4.870949595,0.920028567,0.898514867,0.939613521
4.871737174,0.920031190,0.898514867,0.939613521
4.872524752,0.920031190,0.898514867,0.939613521
4.873312331,0.920035422,0.898514867,0.939613521
4.874099910,0.920038044,0.898514867,0.939613521
4.874887489,0.920038044,0.898514867,0.939613521
4.875675068,0.920038044,0.898514867,0.939613521
4.876462646,0.920041263,0.898514867,0.939613521
4.877250225,0.920041263,0.898514867,0.939613521
4.878037804,0.920050621,0.898514867,0.939613521
4.878825383,0.920050621,0.898514867,0.939613521
4.879612961,0.920059085,0.898514867,0.939613521
4.880400540,0.920059085,0.898514867,0.939613521
4.881188119,0.920059919,0.898514867,0.939613521
4.881975698,0.920063376,0.898514867,0.939613521
4.882763276,0.920063376,0.898514867,0.939613521
4.883550855,0.920065939,0.898514867,0.939613521
4.884338434,0.920071006,0.898514867,0.939613521
4.885126013,0.920071006,0.898514867,0.939613521
4.885913591,0.920075178,0.898514867,0.939613521
4.886701170,0.920079470,0.898514867,0.939613521
4.887488749,0.920079470,0.898514867,0.939613521
4.888276328,0.920079470,0.898514867,0.939613521
4.889063906,0.920087159,0.898514867,0.939613521
4.889851485,0.920089722,0.898514867,0.939613521
4.890639064,0.920089722,0.898514867,0.939613521
4.891426643,0.920095563,0.898514867,0.939613521
4.892214221,0.920099616,0.898514867,0.939613521
4.893001800,0.920099616,0.898514867,0.939613521
4.893789379,0.920104206,0.898514867,0.939613521
4.894576958,0.920104980,0.898514867,0.939613521
4.895364536,0.920109987,0.898514867,0.939613521
4.896152115,0.920109987,0.898514867,0.939613521
4.896939694,0.920111597,0.898514867,0.939613521
4.897727273,0.920114160,0.898514867,0.939613521
4.898514851,0.920114160,0.898514867,0.939613521
4.899302430,0.920114994,0.898514867,0.939613521
4.900090009,0.920118332,0.898514867,0.939613521
4.900877588,0.920118332,0.898514867,0.939613521
4.901665167,0.920120001,0.898514867,0.939613521
4.902452745,0.920122564,0.898514867,0.939613521
4.903240324,0.920124292,0.898514867,0.939613521
4.904027903,0.920124292,0.898514867,0.939613521
4.904815482,0.920135975,0.898514867,0.939613521
4.905603060,0.920135975,0.898514867,0.939613521
4.906390639,0.920135975,0.898514867,0.939613521
4.907178218,0.920137703,0.898514867,0.939613521
4.907965797,0.920141101,0.898514867,0.939862549
4.908753375,0.920141101,0.898514867,0.939862549
4.909540954,0.920145988,0.898514867,0.939862549
4.910328533,0.920146823,0.898514867,0.939862549
4.911116112,0.920150518,0.898514867,0.939862549
4.911903690,0.920150518,0.898514867,0.939862549
4.912691269,0.920156360,0.898514867,0.939982355
4.913478848,0.920164943,0.898514867,0.939982355
4.914266427,0.920164943,0.898514867,0.939982355
4.915054005,0.920166671,0.898514867,0.939982355
4.915841584,0.920166671,0.898514867,0.939982355
4.916629163,0.920166671,0.898514867,0.939982355
4.917416742,0.920169234,0.898514867,0.939982355
4.918204320,0.920175135,0.898514867,0.939982355
4.918991899,0.920176804,0.898514867,0.939982355
4.919779478,0.920176804,0.898514867,0.939982355
4.920567057,0.920176804,0.898514867,0.939982355
